v1,v2,v3,v4,v5,v5a_1,v5a_2,v5a_3,v6,v7,v8,v9,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v11_4,v11_5,v11_6,v11_7,v11_8,v12,v13,v14,v15_1,v15_2,v16_1,v16_2,v17,v18,v18a_1,v18a_2,v18a_3,v19_1,v19_2,v19_3,v19_4,v19_5,v20_1,v20_2,v20_3,v21_1,v21_2,v21_3,v22,v22a_1,v22a_2,v22a_3,v23,v24,v24a_1,v24a_2,v24a_3,v25,v26,v26a_1,v26a_2,v26a_3,v27,v28,v28a_1,v28a_2,v28a_3,v29,v30,v30a_1,v30a_2,v30a_3,v32,v32a_1,v32a_2,v32a_3,v33,v34,v34a_1,v34a_2,v34a_3,v35,v36,v36a_1,v36a_2,v36a_3,v37,v38,v38a_1,v38a_2,v38a_3,v39,v40,v41,v42,v43,v44,v45,v46,v47,wei1,wei2
13,603,40,2,4,7,1,96,3,2,99,10,17,16,5,1,2,3,5,8,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,1,16,99,1,2,11,99,99,1,1,99,99,99,1,2,3,99,99,9,9,99,99,99,2,1,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,1,1,1,5,3,2,1.1062,.9731
4,270,33,3,3,95,99,99,3,2,99,10,95,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,4,99,99,2,1,9,1,1,8,1,1,2,.9744,.6638
18,880,30,4,2,99,99,99,1,2,99,3,16,3,99,2,3,5,8,99,99,99,99,1,2,2,1,9,2,9,1,2,96,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,1,8,1,1,.7668,.1194
10,502,33,3,3,95,99,99,8,2,99,7,95,99,99,2,99,99,99,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,2,2,2,7,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,2,2,4,3,2,1,1.1082,2.0539
17,908,29,4,1,99,99,99,3,1,7,99,95,99,99,1,2,5,8,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,1,2,97,99,99,1,2,4,99,99,9,9,99,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,1,9,2,1,3,2,2,2,.7416,.9714
13,622,26,5,4,6,99,99,4,2,99,10,3,99,99,1,2,3,8,99,99,99,99,1,1,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,2,2,7,99,99,1,2,7,99,99,1,2,7,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,7,99,99,2,2,2,1,1,1,3,1,1,.6791,.5974
18,880,40,2,2,99,99,99,2,2,99,7,17,99,99,2,5,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,15,99,99,9,9,99,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,2,15,99,99,2,1,9,2,2,1,3,1,1,1.06,.165
4,260,32,4,1,99,99,99,1,2,99,8,3,17,99,1,2,3,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,11,99,99,13,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,5,1,1,1.0524,.7169
18,883,98,4,5,6,99,99,1,2,99,95,17,99,99,1,2,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,2,2,97,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,4,99,99,2,1,9,8,8,8,1,2,2,.7795,.1214
12,643,45,1,2,99,99,99,2,1,6,99,3,99,99,1,2,8,99,99,99,99,99,1,2,1,3,9,2,9,1,2,3,7,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,7,3,1,2,.8415,.9501
17,900,17,6,4,5,7,99,3,2,99,10,3,99,99,1,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,11,99,99,2,2,2,11,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,2,2,1,2,8,5,1,2,2,2.0837,2.7294
10,500,44,1,2,99,99,99,5,2,99,1,3,2,99,2,8,99,99,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,6,99,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,1,6,1,1,1.0947,2.0289
10,505,42,2,1,99,99,99,1,1,6,99,95,99,99,2,3,5,8,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,2,9,9,9,13,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,1,1,4,1,1,1.0852,2.0113
12,653,28,4,2,99,99,99,1,2,99,7,2,3,99,1,2,4,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,6,19,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,2,5,1,1,1.1376,1.2844
17,923,32,4,2,99,99,99,2,2,99,95,3,99,99,1,2,3,8,99,99,99,99,1,2,1,1,2,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,1,2,9,99,99,1,2,6,99,99,2,2,6,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,2,1,1,3,2,2,.7416,.9714
13,613,26,5,1,99,99,99,1,1,7,99,15,3,99,2,3,5,8,99,99,99,99,1,2,1,1,2,1,9,1,1,99,99,99,3,9,9,9,9,17,7,18,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,2,1,5,1,1,.6791,.5974
13,625,36,3,8,99,99,99,8,2,99,5,6,99,99,2,5,8,99,99,99,99,99,1,1,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,1,7,99,9,9,99,99,99,1,2,1,7,99,9,9,99,99,99,9,9,99,99,99,2,7,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,1,1,3,1,1,2,.8847,.7783
13,616,17,6,4,5,99,99,5,2,99,7,95,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,11,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,2,2,2,8,8,95,3,2,1,1.612,1.4181
18,883,41,2,3,7,99,99,2,2,99,10,17,96,99,2,3,8,99,99,99,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,2,2,2,2,1,1,2,2,1.0777,.1678
4,269,98,3,3,7,4,99,3,2,99,7,3,17,99,1,2,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,2,2,7,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,2,2,8,3,2,2,.9744,.6638
12,653,98,1,2,99,99,99,3,2,99,7,95,99,99,1,2,8,99,99,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,1,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,8,1,1,2,.8415,.9501
12,652,47,1,3,6,99,99,2,2,99,10,4,99,99,5,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,3,99,2,2,1,2,8,4,1,1,2,.8415,.9501
10,500,37,3,2,99,99,99,2,2,99,4,4,3,99,2,3,5,8,99,99,99,99,1,2,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,9,99,9,9,99,99,99,1,1,99,99,99,1,2,9,13,10,9,9,99,99,99,1,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,2,1,2,5,1,1,1.1082,2.0539
4,264,40,2,2,99,99,99,2,2,99,8,1,99,99,1,2,3,4,5,8,99,99,1,1,2,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,1,1,99,99,99,1,1,99,99,99,1,2,9,99,99,1,2,6,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,2,1,1,3,1,2,.8621,.5873
17,908,28,4,2,99,99,99,2,2,99,3,3,99,99,2,4,5,8,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,8,1,1,6,1,2,.7416,.9714
10,998,98,2,3,6,99,99,3,2,99,7,5,99,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,7,2,99,1,2,7,11,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,8,8,1,1,2,1,1.0852,2.0113
17,907,30,4,2,99,99,99,4,1,7,99,6,99,99,2,5,6,8,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,2,9,11,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,1,7,1,1,.8061,1.0559
4,269,46,1,2,99,99,99,2,2,99,8,3,17,99,2,8,99,99,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,1,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,2,4,1,1,1.1386,.7756
10,504,39,2,3,95,99,99,3,2,99,95,5,2,12,2,3,5,8,99,99,99,99,1,2,1,3,9,2,9,1,2,3,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,8,98,1,1,2,.8147,1.51
4,260,40,2,2,99,99,99,5,2,99,2,3,99,99,1,2,3,4,5,6,7,8,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,6,9,99,9,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,2,6,1,1,.9525,.6488
4,266,43,1,4,7,1,99,1,1,7,99,3,8,12,1,2,5,8,99,99,99,99,1,2,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,1,9,99,1,2,7,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,1,1,1,3,2,2,1.0305,.702
13,612,98,5,2,99,99,99,1,2,99,7,6,3,99,2,3,6,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,13,99,99,9,9,99,99,99,2,2,97,99,99,2,2,2,99,99,9,9,99,99,99,9,99,99,99,2,2,2,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,8,4,1,2,2,.6385,.5617
18,880,44,1,1,99,99,99,1,2,99,10,95,99,99,2,3,5,8,99,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,3,9,9,9,9,6,99,99,8,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,7,1,2,1.3256,.2064
10,510,47,1,2,99,99,99,3,1,10,99,6,5,3,1,2,5,8,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,17,9,11,1,2,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,1,1,1.0947,2.0289
18,885,42,2,3,95,99,99,3,2,99,10,6,16,99,1,2,3,5,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,1,9,11,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,7,1,1,1.06,.165
13,608,98,2,3,8,99,99,3,1,8,99,95,99,99,1,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,3,99,99,2,2,1,8,8,1,3,1,1,1.1765,1.035
17,900,42,2,2,99,99,99,3,1,10,99,3,17,99,2,3,8,99,99,99,99,99,1,1,2,3,9,2,9,1,2,2,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,4,2,2,.9025,1.1822
12,998,98,5,2,99,99,99,1,2,99,7,6,99,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,2,99,99,2,2,2,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,99,99,2,2,2,2,2,3,1,1,2,1.2021,1.3572
12,648,43,1,2,99,99,99,2,2,99,2,3,17,99,1,2,3,5,6,8,99,99,1,2,2,1,2,2,9,1,1,99,99,99,1,2,3,9,9,19,9,11,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,4,7,1,1,.9979,1.1266
12,655,98,1,3,95,99,99,2,1,7,99,95,99,99,2,8,99,99,99,99,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,3,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,1,9,8,8,1,3,1,2,.8415,.9501
13,998,98,4,2,99,99,99,1,2,99,95,6,99,99,1,2,3,5,7,8,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,1,2,3,99,99,1,2,3,99,99,1,2,3,99,99,9,9,99,99,99,2,96,99,99,9,9,99,99,99,1,2,3,99,99,1,2,3,99,99,2,1,9,2,8,1,1,1,2,.8018,.7053
13,616,28,4,2,99,99,99,3,1,7,99,95,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,1,1,1,3,1,1,.8528,.7502
10,523,47,1,2,99,99,99,1,2,99,7,95,99,99,1,2,3,7,8,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,2,1,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,4,1,2,.8218,1.5231
10,526,98,3,3,6,99,99,4,2,99,7,3,99,99,2,5,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,1,2,99,9,9,99,99,99,9,9,99,99,99,2,2,99,99,9,9,99,99,99,9,9,99,99,99,1,2,2,99,99,2,2,2,1,8,8,1,1,2,.832,1.542
17,904,46,1,2,99,99,99,3,1,3,99,2,12,99,1,2,4,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,7,1,6,9,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,6,1,1,1.0841,1.4201
10,500,31,4,4,7,99,99,1,2,99,10,95,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,13,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,2,4,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,1,8,1,3,3,2,1.0333,1.9151
4,260,39,2,1,99,99,99,4,2,99,5,3,99,99,1,2,3,5,6,7,8,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,2,9,9,1,6,7,7,3,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,2,7,1,1,.9525,.6488
12,640,26,5,3,7,99,99,2,2,99,7,3,99,99,1,2,3,4,5,6,8,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,1,2,9,99,99,1,2,9,99,99,1,2,9,99,99,2,2,9,99,99,2,9,99,99,1,2,9,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,2,1,1,6,1,1,1.4255,1.6094
4,260,45,1,4,7,99,99,3,2,99,9,10,99,99,2,3,5,99,99,99,99,99,1,2,2,1,2,2,9,1,1,99,99,99,1,9,9,9,9,6,99,99,7,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,2,1,2,5,1,1,1.1386,.7756
17,924,41,2,2,99,99,99,2,2,99,95,6,5,3,2,3,8,99,99,99,99,99,1,1,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,96,99,9,9,99,99,99,1,1,99,99,99,1,2,4,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,9,99,2,1,9,2,1,1,1,1,2,.9025,1.1822
13,603,98,5,3,6,99,99,8,2,99,10,95,99,99,2,8,99,99,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,2,1,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,99,99,99,1,2,2,2,1,5,1,2,2,.6385,.5617
12,652,98,6,2,99,99,99,3,2,99,7,95,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,2,2,2,8,8,1,2,2,1.1977,1.3522
12,649,98,3,2,99,99,99,2,2,99,7,6,3,9,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,2,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,1,2,1,3,1,1,1.2502,1.4115
17,912,31,4,2,99,99,99,2,1,7,99,3,99,99,2,5,8,99,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,1,99,99,99,9,9,99,99,99,9,9,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,1,2,2,2,1,4,1,1,1,.8061,1.0559
10,521,98,1,2,99,99,99,2,2,99,8,95,99,99,2,8,99,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,1,8,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,2,1,2,2,4,3,1,2,.8218,1.5231
13,608,43,1,3,95,99,99,3,1,7,99,95,99,99,2,3,99,99,99,99,99,99,2,9,9,9,9,9,9,1,2,4,2,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,3,1,2,1.1462,1.0083
18,880,44,1,2,99,99,99,1,2,99,9,3,2,6,2,3,5,8,99,99,99,99,1,1,2,1,9,2,9,1,1,99,99,99,1,3,9,9,9,1,7,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,8,1,1,5,3,1,1.304,.203
13,613,43,1,3,6,5,99,2,2,99,9,95,99,99,1,2,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,1,2,13,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,8,8,1,3,3,2,1.1462,1.0083
13,621,37,3,3,95,99,99,3,2,99,95,3,6,99,2,5,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,1,2,7,99,99,2,2,1,2,8,8,3,1,2,.8847,.7783
18,885,33,3,4,96,5,99,4,2,99,2,13,99,99,1,2,5,6,7,8,99,99,1,1,1,1,2,2,9,1,2,3,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,8,1,1,.7629,.1188
18,884,46,1,4,95,99,99,1,1,3,99,3,99,99,2,3,7,99,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,5,5,1,1,1.304,.203
12,652,98,1,3,6,99,99,2,1,7,99,5,9,6,1,2,3,5,7,8,99,99,1,2,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,1,2,4,99,99,1,2,9,99,99,1,2,9,4,99,9,9,99,99,99,2,14,3,99,9,9,99,99,99,1,2,98,99,99,1,2,4,99,99,1,1,9,2,1,1,3,1,1,.9979,1.1266
12,633,98,6,3,95,99,99,2,2,99,10,3,99,99,8,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,8,2,5,1,2,2,1.1977,1.3522
13,613,46,1,2,99,99,99,3,1,4,99,3,8,99,1,2,3,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,2,1,9,9,9,3,9,99,8,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,6,1,2,1.1462,1.0083
18,885,45,1,2,99,99,99,2,2,99,10,6,5,99,1,2,3,5,8,99,99,99,1,2,2,1,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,1,1,99,99,99,1,1,99,99,99,1,1,99,99,99,9,9,99,99,99,1,99,99,99,9,9,99,99,99,9,9,99,99,99,1,1,99,99,99,1,1,9,1,1,1,4,1,2,1.3256,.2064
4,264,33,3,2,99,99,99,2,2,99,6,3,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,2,8,8,3,1,2,.9744,.6638
